timestamp,elapsed-time,elapsed-seconds,inserts,overall-ips,total-documents,this-interval-ips,this-interval-latency-ms,last-10-intervals-ips,last-10-intervals-latency-ms
2025-09-18T13:12:37.410Z,03:58:45.58,14325.58,1252000,87.40,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:12:47.413Z,03:58:55.59,14335.59,1252000,87.34,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:12:57.415Z,03:59:05.59,14345.59,1252000,87.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:13:07.417Z,03:59:15.59,14355.59,1252000,87.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:13:17.422Z,03:59:25.60,14365.60,1252000,87.15,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:13:27.426Z,03:59:35.60,14375.60,1252000,87.09,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:13:37.428Z,03:59:45.60,14385.60,1252000,87.03,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:13:47.432Z,03:59:55.61,14395.61,1252000,86.97,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:13:57.437Z,04:00:05.61,14405.61,1252000,86.91,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:14:07.439Z,04:00:15.61,14415.61,1252000,86.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:14:17.443Z,04:00:25.62,14425.62,1252000,86.79,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:14:27.447Z,04:00:35.62,14435.62,1252000,86.73,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:14:37.451Z,04:00:45.62,14445.62,1252000,86.67,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:14:47.453Z,04:00:55.63,14455.63,1252000,86.61,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:14:57.456Z,04:01:05.63,14465.63,1252000,86.55,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:15:07.459Z,04:01:15.63,14475.63,1252000,86.49,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:15:17.462Z,04:01:25.64,14485.64,1252000,86.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:15:27.465Z,04:01:35.64,14495.64,1252000,86.37,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:15:37.467Z,04:01:45.64,14505.64,1252000,86.31,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:15:47.470Z,04:01:55.64,14515.64,1252000,86.25,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:15:57.477Z,04:02:05.65,14525.65,1252000,86.19,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:16:07.481Z,04:02:15.66,14535.66,1252000,86.13,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:16:17.484Z,04:02:25.66,14545.66,1252000,86.07,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:16:27.488Z,04:02:35.66,14555.66,1252000,86.01,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:16:37.492Z,04:02:45.67,14565.67,1252000,85.96,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:16:47.496Z,04:02:55.67,14575.67,1252000,85.90,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:16:57.500Z,04:03:05.67,14585.67,1252000,85.84,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:17:07.502Z,04:03:15.68,14595.68,1252000,85.78,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:17:17.504Z,04:03:25.68,14605.68,1252000,85.72,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:17:27.506Z,04:03:35.68,14615.68,1252000,85.66,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:17:37.510Z,04:03:45.68,14625.68,1252000,85.60,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:17:47.513Z,04:03:55.69,14635.69,1252000,85.54,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:17:57.516Z,04:04:05.69,14645.69,1252000,85.49,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:18:07.519Z,04:04:15.69,14655.69,1252000,85.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:18:17.523Z,04:04:25.70,14665.70,1252000,85.37,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:18:27.525Z,04:04:35.70,14675.70,1252000,85.31,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:18:37.529Z,04:04:45.70,14685.70,1252000,85.25,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:18:47.533Z,04:04:55.71,14695.71,1252000,85.19,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:18:57.537Z,04:05:05.71,14705.71,1252000,85.14,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:19:07.541Z,04:05:15.71,14715.71,1252000,85.08,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:19:17.544Z,04:05:25.72,14725.72,1252000,85.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:19:27.547Z,04:05:35.72,14735.72,1252000,84.96,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:19:37.549Z,04:05:45.72,14745.72,1252000,84.91,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:19:47.554Z,04:05:55.73,14755.73,1252000,84.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:19:57.557Z,04:06:05.73,14765.73,1252000,84.79,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:20:07.559Z,04:06:15.73,14775.73,1252000,84.73,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:20:17.561Z,04:06:25.74,14785.74,1252000,84.68,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:20:27.565Z,04:06:35.74,14795.74,1252000,84.62,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:20:37.569Z,04:06:45.74,14805.74,1252000,84.56,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:20:47.576Z,04:06:55.75,14815.75,1252000,84.50,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:20:57.579Z,04:07:05.75,14825.75,1252000,84.45,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:21:07.583Z,04:07:15.76,14835.76,1252000,84.39,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:21:17.586Z,04:07:25.76,14845.76,1252000,84.33,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:21:27.589Z,04:07:35.76,14855.76,1252000,84.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:21:37.594Z,04:07:45.77,14865.77,1252000,84.22,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:21:47.596Z,04:07:55.77,14875.77,1252000,84.16,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:21:57.600Z,04:08:05.77,14885.77,1252000,84.11,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:22:07.602Z,04:08:15.78,14895.78,1252000,84.05,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:22:17.604Z,04:08:25.78,14905.78,1252000,83.99,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:22:27.606Z,04:08:35.78,14915.78,1252000,83.94,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:22:37.608Z,04:08:45.78,14925.78,1252000,83.88,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:22:47.611Z,04:08:55.78,14935.78,1252000,83.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:22:57.615Z,04:09:05.79,14945.79,1252000,83.77,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:23:07.620Z,04:09:15.79,14955.79,1252000,83.71,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:23:17.626Z,04:09:25.80,14965.80,1252000,83.66,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:23:27.629Z,04:09:35.80,14975.80,1252000,83.60,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:23:37.631Z,04:09:45.81,14985.81,1252000,83.55,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:23:47.634Z,04:09:55.81,14995.81,1252000,83.49,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:23:57.635Z,04:10:05.81,15005.81,1252000,83.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:24:07.638Z,04:10:15.81,15015.81,1252000,83.38,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:24:17.644Z,04:10:25.82,15025.82,1252000,83.32,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:24:27.651Z,04:10:35.82,15035.82,1252000,83.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:24:37.653Z,04:10:45.83,15045.83,1252000,83.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:24:47.656Z,04:10:55.83,15055.83,1252000,83.16,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:24:57.658Z,04:11:05.83,15065.83,1252000,83.10,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:25:07.661Z,04:11:15.83,15075.83,1252000,83.05,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:25:17.665Z,04:11:25.84,15085.84,1252000,82.99,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:25:27.668Z,04:11:35.84,15095.84,1252000,82.94,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:25:37.671Z,04:11:45.85,15105.85,1252000,82.88,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:25:47.673Z,04:11:55.85,15115.85,1252000,82.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:25:57.678Z,04:12:05.85,15125.85,1252000,82.77,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:26:07.698Z,04:12:15.87,15135.87,1252000,82.72,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:26:17.702Z,04:12:25.88,15145.88,1252000,82.66,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:26:27.704Z,04:12:35.88,15155.88,1252000,82.61,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:26:37.707Z,04:12:45.88,15165.88,1252000,82.55,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:26:47.709Z,04:12:55.88,15175.88,1252000,82.50,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:26:57.712Z,04:13:05.89,15185.89,1252000,82.44,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:27:07.715Z,04:13:15.89,15195.89,1252000,82.39,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:27:17.719Z,04:13:25.89,15205.89,1252000,82.34,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:27:27.722Z,04:13:35.90,15215.90,1252000,82.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:27:37.728Z,04:13:45.90,15225.90,1252000,82.23,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:27:47.733Z,04:13:55.91,15235.91,1252000,82.17,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:27:57.735Z,04:14:05.91,15245.91,1252000,82.12,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:28:07.737Z,04:14:15.91,15255.91,1252000,82.07,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:28:17.740Z,04:14:25.91,15265.91,1252000,82.01,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:28:27.742Z,04:14:35.92,15275.92,1252000,81.96,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:28:37.744Z,04:14:45.92,15285.92,1252000,81.91,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:28:47.746Z,04:14:55.92,15295.92,1252000,81.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:28:57.758Z,04:15:05.93,15305.93,1252000,81.80,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:29:07.763Z,04:15:15.94,15315.94,1252000,81.74,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:29:17.766Z,04:15:25.94,15325.94,1252000,81.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:29:27.769Z,04:15:35.94,15335.94,1252000,81.64,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:29:37.771Z,04:15:45.95,15345.95,1252000,81.59,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:29:47.774Z,04:15:55.95,15355.95,1252000,81.53,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:29:57.778Z,04:16:05.95,15365.95,1252000,81.48,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:30:07.785Z,04:16:15.96,15375.96,1252000,81.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:30:17.790Z,04:16:25.96,15385.96,1252000,81.37,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:30:27.792Z,04:16:35.97,15395.97,1252000,81.32,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:30:37.793Z,04:16:45.97,15405.97,1252000,81.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:30:47.795Z,04:16:55.97,15415.97,1252000,81.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:30:57.797Z,04:17:05.97,15425.97,1252000,81.16,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:31:07.802Z,04:17:15.98,15435.98,1252000,81.11,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:31:17.807Z,04:17:25.98,15445.98,1252000,81.06,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:31:27.813Z,04:17:35.99,15455.99,1252000,81.00,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:31:37.815Z,04:17:45.99,15465.99,1252000,80.95,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:31:47.816Z,04:17:55.99,15475.99,1252000,80.90,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:31:57.819Z,04:18:05.99,15485.99,1252000,80.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:32:07.821Z,04:18:15.99,15495.99,1252000,80.80,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:32:17.827Z,04:18:26.00,15506.00,1252000,80.74,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:32:27.832Z,04:18:36.01,15516.01,1252000,80.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:32:37.836Z,04:18:46.01,15526.01,1252000,80.64,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:32:47.838Z,04:18:56.01,15536.01,1252000,80.59,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:32:57.841Z,04:19:06.02,15546.02,1252000,80.54,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:33:07.843Z,04:19:16.02,15556.02,1252000,80.48,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:33:17.846Z,04:19:26.02,15566.02,1252000,80.43,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:33:27.850Z,04:19:36.02,15576.02,1252000,80.38,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:33:37.853Z,04:19:46.03,15586.03,1252000,80.33,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:33:47.855Z,04:19:56.03,15596.03,1252000,80.28,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:33:57.858Z,04:20:06.03,15606.03,1252000,80.23,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:34:07.861Z,04:20:16.03,15616.03,1252000,80.17,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:34:17.863Z,04:20:26.04,15626.04,1252000,80.12,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:34:27.869Z,04:20:36.04,15636.04,1252000,80.07,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:34:37.876Z,04:20:46.05,15646.05,1252000,80.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:34:47.880Z,04:20:56.05,15656.05,1252000,79.97,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:34:57.882Z,04:21:06.06,15666.06,1252000,79.92,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:35:07.884Z,04:21:16.06,15676.06,1252000,79.87,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:35:17.886Z,04:21:26.06,15686.06,1252000,79.82,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:35:27.888Z,04:21:36.06,15696.06,1252000,79.77,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:35:37.891Z,04:21:46.07,15706.07,1252000,79.71,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:35:47.894Z,04:21:56.07,15716.07,1252000,79.66,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:35:57.896Z,04:22:06.07,15726.07,1252000,79.61,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:36:07.898Z,04:22:16.07,15736.07,1252000,79.56,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:36:17.904Z,04:22:26.08,15746.08,1252000,79.51,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:36:27.909Z,04:22:36.08,15756.08,1252000,79.46,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:36:37.911Z,04:22:46.08,15766.08,1252000,79.41,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:36:47.913Z,04:22:56.09,15776.09,1252000,79.36,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:36:57.915Z,04:23:06.09,15786.09,1252000,79.31,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:37:07.917Z,04:23:16.09,15796.09,1252000,79.26,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:37:17.921Z,04:23:26.10,15806.10,1252000,79.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:37:27.923Z,04:23:36.10,15816.10,1252000,79.16,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:37:37.928Z,04:23:46.10,15826.10,1252000,79.11,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:37:47.934Z,04:23:56.11,15836.11,1252000,79.06,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:37:57.936Z,04:24:06.11,15846.11,1252000,79.01,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:38:07.938Z,04:24:16.11,15856.11,1252000,78.96,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:38:17.940Z,04:24:26.11,15866.11,1252000,78.91,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:38:27.942Z,04:24:36.12,15876.12,1252000,78.86,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:38:37.948Z,04:24:46.12,15886.12,1252000,78.81,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:38:47.954Z,04:24:56.13,15896.13,1252000,78.76,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:38:57.956Z,04:25:06.13,15906.13,1252000,78.71,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:39:07.959Z,04:25:16.13,15916.13,1252000,78.66,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:39:17.961Z,04:25:26.14,15926.14,1252000,78.61,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:39:27.964Z,04:25:36.14,15936.14,1252000,78.56,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:39:37.965Z,04:25:46.14,15946.14,1252000,78.51,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:39:47.970Z,04:25:56.14,15956.14,1252000,78.47,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:39:57.972Z,04:26:06.15,15966.15,1252000,78.42,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:40:07.974Z,04:26:16.15,15976.15,1252000,78.37,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:40:17.977Z,04:26:26.15,15986.15,1252000,78.32,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:40:27.981Z,04:26:36.16,15996.16,1252000,78.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:40:37.983Z,04:26:46.16,16006.16,1252000,78.22,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:40:47.985Z,04:26:56.16,16016.16,1252000,78.17,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:40:57.987Z,04:27:06.16,16026.16,1252000,78.12,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:41:07.990Z,04:27:16.16,16036.16,1252000,78.07,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:41:17.994Z,04:27:26.17,16046.17,1252000,78.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:41:27.997Z,04:27:36.17,16056.17,1252000,77.98,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:41:38.001Z,04:27:46.18,16066.18,1252000,77.93,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:41:48.008Z,04:27:56.18,16076.18,1252000,77.88,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:41:58.012Z,04:28:06.19,16086.19,1252000,77.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:42:08.013Z,04:28:16.19,16096.19,1252000,77.78,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:42:18.016Z,04:28:26.19,16106.19,1252000,77.73,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:42:28.019Z,04:28:36.19,16116.19,1252000,77.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:42:38.020Z,04:28:46.19,16126.19,1252000,77.64,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:42:48.023Z,04:28:56.20,16136.20,1252000,77.59,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:42:58.028Z,04:29:06.20,16146.20,1252000,77.54,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:43:08.031Z,04:29:16.21,16156.21,1252000,77.49,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:43:18.038Z,04:29:26.21,16166.21,1252000,77.45,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:43:28.044Z,04:29:36.22,16176.22,1252000,77.40,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:43:38.048Z,04:29:46.22,16186.22,1252000,77.35,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:43:48.052Z,04:29:56.23,16196.23,1252000,77.30,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:43:58.054Z,04:30:06.23,16206.23,1252000,77.25,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:44:08.059Z,04:30:16.23,16216.23,1252000,77.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:44:18.065Z,04:30:26.24,16226.24,1252000,77.16,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:44:28.069Z,04:30:36.24,16236.24,1252000,77.11,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:44:38.071Z,04:30:46.25,16246.25,1252000,77.06,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:44:48.074Z,04:30:56.25,16256.25,1252000,77.02,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:44:58.075Z,04:31:06.25,16266.25,1252000,76.97,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:45:08.077Z,04:31:16.25,16276.25,1252000,76.92,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:45:18.080Z,04:31:26.25,16286.25,1252000,76.87,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:45:28.084Z,04:31:36.26,16296.26,1252000,76.83,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:45:38.089Z,04:31:46.26,16306.26,1252000,76.78,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:45:48.094Z,04:31:56.27,16316.27,1252000,76.73,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:45:58.097Z,04:32:06.27,16326.27,1252000,76.69,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:46:08.100Z,04:32:16.27,16336.27,1252000,76.64,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:46:18.102Z,04:32:26.28,16346.28,1252000,76.59,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:46:28.105Z,04:32:36.28,16356.28,1252000,76.55,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:46:38.113Z,04:32:46.29,16366.29,1252000,76.50,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:46:48.118Z,04:32:56.29,16376.29,1252000,76.45,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:46:58.120Z,04:33:06.29,16386.29,1252000,76.41,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:47:08.122Z,04:33:16.30,16396.30,1252000,76.36,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:47:18.125Z,04:33:26.30,16406.30,1252000,76.31,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:47:28.128Z,04:33:36.30,16416.30,1252000,76.27,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:47:38.132Z,04:33:46.31,16426.31,1252000,76.22,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:47:48.135Z,04:33:56.31,16436.31,1252000,76.17,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:47:58.137Z,04:34:06.31,16446.31,1252000,76.13,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:48:08.140Z,04:34:16.31,16456.31,1252000,76.08,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:48:18.146Z,04:34:26.32,16466.32,1252000,76.03,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:48:28.152Z,04:34:36.33,16476.33,1252000,75.99,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:48:38.155Z,04:34:46.33,16486.33,1252000,75.94,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:48:48.158Z,04:34:56.33,16496.33,1252000,75.90,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:48:58.169Z,04:35:06.34,16506.34,1252000,75.85,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:49:08.173Z,04:35:16.35,16516.35,1252000,75.80,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:49:18.175Z,04:35:26.35,16526.35,1252000,75.76,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:49:28.178Z,04:35:36.35,16536.35,1252000,75.71,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:49:38.180Z,04:35:46.35,16546.35,1252000,75.67,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:49:48.184Z,04:35:56.36,16556.36,1252000,75.62,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:49:58.189Z,04:36:06.36,16566.36,1252000,75.57,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:50:08.192Z,04:36:16.37,16576.37,1252000,75.53,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:50:18.195Z,04:36:26.37,16586.37,1252000,75.48,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:50:28.198Z,04:36:36.37,16596.37,1252000,75.44,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:50:38.200Z,04:36:46.37,16606.37,1252000,75.39,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:50:48.203Z,04:36:56.38,16616.38,1252000,75.35,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:50:58.210Z,04:37:06.38,16626.38,1252000,75.30,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:51:08.214Z,04:37:16.39,16636.39,1252000,75.26,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:51:18.217Z,04:37:26.39,16646.39,1252000,75.21,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:51:28.221Z,04:37:36.39,16656.39,1252000,75.17,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:51:38.226Z,04:37:46.40,16666.40,1252000,75.12,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:51:48.231Z,04:37:56.40,16676.40,1252000,75.08,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:51:58.233Z,04:38:06.41,16686.41,1252000,75.03,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:52:08.236Z,04:38:16.41,16696.41,1252000,74.99,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:52:18.240Z,04:38:26.41,16706.41,1252000,74.94,1252000,0.00,0.00,0.00,0.00
2025-09-18T13:52:28.245Z,04:38:36.42,16716.42,1252000,74.90,1252000,0.00,0.00,0.00,0.00
